employee_id,department,location,level,manager_id,tenure_years,role_family,annual_salary_usd,attrition_flag,attrition_risk_score,risk_band,sentiment_score,sentiment_band,survey_response_count,sentiment_source,engagement_index,engagement_band,manager_sentiment_avg,team_size,data_provenance,confidence_note
EMP_00752,Operations,US,Mid,MGR_023,0.7,Tech,93776,0,0.148,Low,0.272,Positive,4,synthetic_demo,55,Medium,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00753,Sales,Poland,Leader,MGR_009,0.9,Commercial,164048,0,0.236,Low,0.231,Positive,4,synthetic_demo,64,Medium,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00754,HR,UK,Senior,MGR_042,8.6,Commercial,167616,0,0.072,Low,0.407,Positive,6,synthetic_demo,69,Medium,-0.029,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00755,Engineering,Poland,Mid,MGR_026,2.0,Commercial,101187,0,0.177,Low,-0.157,Neutral,6,synthetic_demo,66,Medium,-0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00756,Operations,Poland,Senior,MGR_080,0.5,Operations,146566,0,0.343,Low,-0.056,Neutral,7,synthetic_demo,56,Medium,-0.001,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00757,Sales,Germany,Mid,MGR_099,0.9,Commercial,106210,0,0.152,Low,-0.064,Neutral,7,synthetic_demo,61,Medium,-0.102,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00758,Sales,Singapore,Leader,MGR_020,0.6,Tech,215284,0,0.17,Low,-0.043,Neutral,7,synthetic_demo,53,Medium,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00759,Engineering,Germany,Junior,MGR_045,0.9,Operations,57511,0,0.166,Low,0.324,Positive,6,synthetic_demo,64,Medium,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00760,Marketing,Singapore,Senior,MGR_001,2.6,Commercial,158246,0,0.159,Low,0.276,Positive,8,synthetic_demo,59,Medium,-0.046,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00761,Marketing,Germany,Senior,MGR_040,5.1,Operations,135637,0,0.072,Low,0.56,Positive,9,synthetic_demo,89,High,0.228,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00762,Engineering,India,Mid,MGR_054,5.9,Tech,114672,0,0.107,Low,0.331,Positive,9,synthetic_demo,65,Medium,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00763,HR,US,Leader,MGR_092,2.1,Tech,209181,1,0.35,Low,-0.189,Neutral,4,synthetic_demo,47,Medium,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00764,Operations,US,Junior,MGR_067,4.7,Tech,68556,0,0.051,Low,0.498,Positive,6,synthetic_demo,64,Medium,0.026,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00765,HR,Singapore,Senior,MGR_096,2.8,Commercial,132916,0,0.134,Low,0.191,Neutral,5,synthetic_demo,69,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00766,Engineering,Poland,Junior,MGR_082,1.4,Tech,53614,0,0.13,Low,0.765,Positive,13,synthetic_demo,47,Medium,0.126,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00767,HR,US,Mid,MGR_056,5.1,Tech,92957,0,0.202,Low,-0.247,Negative,6,synthetic_demo,40,Medium,-0.079,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00768,Marketing,India,Junior,MGR_041,4.8,Commercial,60721,0,0.305,Low,-0.662,Negative,5,synthetic_demo,54,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00769,HR,Singapore,Senior,MGR_041,1.3,Commercial,127605,0,0.139,Low,0.363,Positive,3,synthetic_demo,76,High,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00770,HR,UK,Junior,MGR_018,0.8,Tech,45270,1,0.174,Low,0.205,Positive,5,synthetic_demo,59,Medium,-0.104,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00771,Finance,US,Junior,MGR_058,0.1,Tech,67173,0,0.075,Low,0.359,Positive,5,synthetic_demo,62,Medium,0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00772,HR,UK,Mid,MGR_046,3.1,Operations,94706,0,0.25,Low,0.217,Positive,9,synthetic_demo,73,High,0.174,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00773,Sales,Germany,Mid,MGR_016,0.1,Commercial,107419,0,0.305,Low,0.045,Neutral,5,synthetic_demo,55,Medium,-0.07,3,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00774,Engineering,India,Senior,MGR_091,7.1,Commercial,138662,0,0.125,Low,0.24,Positive,6,synthetic_demo,57,Medium,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00775,Marketing,Poland,Junior,MGR_019,1.1,Commercial,74138,0,0.272,Low,-0.056,Neutral,8,synthetic_demo,56,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00776,Engineering,Singapore,Junior,MGR_051,11.3,Commercial,72055,0,0.187,Low,-0.091,Neutral,6,synthetic_demo,59,Medium,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00777,Finance,US,Mid,MGR_023,4.9,Commercial,76976,0,0.05,Low,0.204,Positive,6,synthetic_demo,77,High,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00778,Engineering,Germany,Senior,MGR_096,3.2,Operations,173787,0,0.212,Low,-0.041,Neutral,9,synthetic_demo,45,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00779,Finance,India,Junior,MGR_018,6.2,Tech,49035,0,0.205,Low,-0.162,Neutral,10,synthetic_demo,45,Medium,-0.104,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00780,Engineering,US,Junior,MGR_017,9.6,Tech,58318,0,0.293,Low,-0.439,Negative,6,synthetic_demo,57,Medium,-0.12,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00781,Sales,Germany,Mid,MGR_083,5.6,Operations,119629,0,0.139,Low,0.155,Neutral,10,synthetic_demo,65,Medium,0.239,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00782,Engineering,Poland,Mid,MGR_003,0.4,Tech,70169,1,0.09,Low,0.352,Positive,4,synthetic_demo,76,High,-0.152,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00783,Engineering,India,Leader,MGR_017,4.4,Commercial,247503,1,0.304,Low,-0.421,Negative,7,synthetic_demo,53,Medium,-0.12,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00784,Engineering,UK,Junior,MGR_007,9.3,Commercial,50790,0,0.252,Low,-0.325,Negative,6,synthetic_demo,53,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00785,Sales,Poland,Mid,MGR_051,0.3,Operations,99460,1,0.094,Low,0.233,Positive,7,synthetic_demo,87,High,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00786,HR,US,Mid,MGR_023,0.8,Commercial,103938,0,0.186,Low,-0.219,Negative,7,synthetic_demo,55,Medium,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00787,Operations,India,Leader,MGR_036,4.2,Commercial,221051,0,0.293,Low,-0.423,Negative,5,synthetic_demo,43,Medium,-0.149,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00788,HR,India,Junior,MGR_079,2.6,Operations,71314,0,0.372,Medium,-0.543,Negative,3,synthetic_demo,44,Medium,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00789,Sales,Singapore,Junior,MGR_071,0.5,Commercial,64396,0,0.228,Low,0.2,Neutral,5,synthetic_demo,57,Medium,0.052,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00790,HR,US,Junior,MGR_018,1.3,Commercial,59473,0,0.269,Low,0.423,Positive,4,synthetic_demo,63,Medium,-0.104,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00791,HR,India,Mid,MGR_032,4.1,Operations,109708,0,0.084,Low,0.298,Positive,4,synthetic_demo,67,Medium,0.035,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00792,Marketing,Poland,Senior,MGR_092,1.2,Commercial,167353,0,0.123,Low,0.451,Positive,5,synthetic_demo,69,Medium,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00793,Operations,Germany,Mid,MGR_045,0.2,Commercial,117117,1,0.308,Low,-0.309,Negative,10,synthetic_demo,37,Low,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00794,Finance,Poland,Mid,MGR_024,9.3,Commercial,76428,1,0.471,Medium,-0.976,Negative,4,synthetic_demo,36,Low,-0.144,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00795,Engineering,UK,Mid,MGR_100,1.4,Tech,82771,0,0.194,Low,0.184,Neutral,8,synthetic_demo,64,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00796,Operations,US,Senior,MGR_068,8.3,Commercial,113753,0,0.154,Low,0.38,Positive,9,synthetic_demo,45,Medium,-0.137,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00797,Operations,Poland,Leader,MGR_013,2.1,Tech,168581,0,0.143,Low,0.057,Neutral,5,synthetic_demo,77,High,0.007,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00798,Sales,Singapore,Junior,MGR_095,0.3,Operations,72964,0,0.361,Medium,-0.645,Negative,5,synthetic_demo,36,Low,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00799,Engineering,India,Mid,MGR_046,0.2,Commercial,112774,0,0.152,Low,0.445,Positive,2,synthetic_demo,55,Medium,0.174,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00800,Sales,India,Junior,MGR_095,2.7,Commercial,68696,0,0.316,Low,-0.267,Negative,5,synthetic_demo,64,Medium,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00801,Marketing,UK,Leader,MGR_091,0.7,Tech,249011,0,0.204,Low,-0.004,Neutral,5,synthetic_demo,50,Medium,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00802,Marketing,UK,Leader,MGR_019,1.6,Operations,217707,1,0.164,Low,0.242,Positive,5,synthetic_demo,53,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00803,Finance,India,Senior,MGR_070,2.9,Commercial,156317,1,0.267,Low,-0.389,Negative,6,synthetic_demo,38,Low,-0.024,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00804,Operations,India,Mid,MGR_008,6.2,Tech,112937,0,0.06,Low,0.247,Positive,7,synthetic_demo,82,High,0.267,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00805,Sales,Poland,Junior,MGR_062,2.6,Operations,64724,1,0.212,Low,-0.155,Neutral,12,synthetic_demo,43,Medium,-0.034,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00806,Engineering,UK,Leader,MGR_017,0.1,Tech,247005,0,0.319,Low,-0.24,Negative,10,synthetic_demo,65,Medium,-0.12,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00807,Operations,Singapore,Junior,MGR_008,1.1,Commercial,46570,0,0.053,Low,0.052,Neutral,13,synthetic_demo,66,Medium,0.267,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00808,Engineering,India,Mid,MGR_100,0.5,Tech,93458,0,0.246,Low,-0.4,Negative,12,synthetic_demo,65,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00809,Engineering,Poland,Senior,MGR_048,1.6,Tech,121678,1,0.14,Low,0.388,Positive,7,synthetic_demo,75,High,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00810,Marketing,Singapore,Mid,MGR_044,0.3,Tech,72456,0,0.099,Low,0.112,Neutral,4,synthetic_demo,63,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00811,Operations,UK,Junior,MGR_094,2.3,Tech,57246,0,0.256,Low,-0.227,Negative,12,synthetic_demo,50,Medium,-0.145,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00812,HR,Singapore,Leader,MGR_041,1.1,Operations,230018,0,0.266,Low,-0.095,Neutral,8,synthetic_demo,63,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00813,Sales,Singapore,Leader,MGR_079,3.2,Operations,224161,0,0.143,Low,0.65,Positive,9,synthetic_demo,58,Medium,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00814,Operations,India,Mid,MGR_049,1.8,Tech,112564,0,0.239,Low,0.18,Neutral,10,synthetic_demo,57,Medium,0.151,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00815,Operations,Singapore,Mid,MGR_023,0.1,Tech,103538,0,0.36,Medium,-0.74,Negative,5,synthetic_demo,37,Low,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00816,Marketing,US,Leader,MGR_051,0.6,Operations,226272,0,0.225,Low,0.314,Positive,5,synthetic_demo,56,Medium,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00817,Finance,US,Junior,MGR_079,2.0,Commercial,47579,0,0.251,Low,0.171,Neutral,10,synthetic_demo,71,High,-0.075,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00818,Sales,Singapore,Mid,MGR_019,0.3,Commercial,103362,0,0.081,Low,0.302,Positive,4,synthetic_demo,76,High,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00819,Operations,Singapore,Junior,MGR_041,5.4,Commercial,54812,0,0.082,Low,0.247,Positive,8,synthetic_demo,65,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00820,Sales,Singapore,Senior,MGR_091,3.2,Tech,113078,0,0.265,Low,-0.115,Neutral,5,synthetic_demo,52,Medium,0.236,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00821,Marketing,Singapore,Senior,MGR_058,7.4,Commercial,138944,0,0.232,Low,0.599,Positive,7,synthetic_demo,68,Medium,0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00822,Engineering,UK,Junior,MGR_009,1.9,Operations,53383,0,0.108,Low,0.387,Positive,5,synthetic_demo,74,High,0.142,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00823,Operations,UK,Senior,MGR_001,5.7,Operations,148764,0,0.09,Low,0.193,Neutral,5,synthetic_demo,67,Medium,-0.046,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00824,Engineering,Germany,Mid,MGR_022,2.8,Commercial,91916,0,0.273,Low,-0.33,Negative,5,synthetic_demo,57,Medium,-0.148,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00825,HR,Germany,Senior,MGR_070,0.4,Commercial,119714,0,0.311,Low,-0.374,Negative,6,synthetic_demo,40,Medium,-0.024,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00826,HR,US,Senior,MGR_084,1.3,Operations,140824,0,0.267,Low,0.099,Neutral,4,synthetic_demo,69,Medium,0.061,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00827,Marketing,India,Junior,MGR_005,0.4,Tech,64930,1,0.301,Low,-0.117,Neutral,3,synthetic_demo,42,Medium,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00828,Operations,US,Mid,MGR_010,0.3,Tech,95443,0,0.266,Low,-0.263,Negative,9,synthetic_demo,59,Medium,0.189,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00829,Operations,India,Senior,MGR_094,1.1,Tech,140981,0,0.31,Low,-0.263,Negative,6,synthetic_demo,58,Medium,-0.145,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00830,Engineering,Poland,Leader,MGR_044,9.1,Tech,254630,0,0.193,Low,-0.105,Neutral,2,synthetic_demo,54,Medium,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00831,Finance,Poland,Senior,MGR_004,2.7,Operations,165948,0,0.227,Low,0.048,Neutral,9,synthetic_demo,63,Medium,-0.036,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00832,HR,Singapore,Junior,MGR_021,7.5,Commercial,58503,0,0.313,Low,-0.223,Negative,6,synthetic_demo,52,Medium,0.008,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00833,Engineering,US,Mid,MGR_053,0.1,Tech,110876,0,0.288,Low,-0.007,Neutral,1,synthetic_demo,60,Medium,0.116,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00834,Marketing,Poland,Senior,MGR_070,0.9,Operations,163454,0,0.193,Low,0.556,Positive,7,synthetic_demo,62,Medium,-0.024,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00835,Operations,Singapore,Junior,MGR_013,2.1,Tech,56959,0,0.235,Low,-0.075,Neutral,3,synthetic_demo,48,Medium,0.007,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00836,Engineering,Germany,Mid,MGR_020,2.3,Commercial,105204,0,0.142,Low,0.233,Positive,3,synthetic_demo,78,High,-0.02,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00837,Engineering,UK,Junior,MGR_038,0.6,Tech,63821,0,0.283,Low,-0.01,Neutral,9,synthetic_demo,63,Medium,0.037,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00838,Marketing,Singapore,Mid,MGR_013,1.6,Tech,70885,0,0.235,Low,-0.021,Neutral,4,synthetic_demo,57,Medium,0.007,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00839,Engineering,India,Junior,MGR_011,1.1,Commercial,72152,0,0.256,Low,-0.127,Neutral,4,synthetic_demo,61,Medium,-0.022,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00840,HR,US,Mid,MGR_061,5.8,Commercial,72929,0,0.173,Low,-0.276,Negative,8,synthetic_demo,70,High,0.087,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00841,HR,Singapore,Junior,MGR_070,1.5,Operations,55302,0,0.05,Low,0.499,Positive,7,synthetic_demo,67,Medium,-0.024,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00842,HR,India,Mid,MGR_048,1.1,Commercial,114224,0,0.354,Medium,-0.235,Negative,6,synthetic_demo,42,Medium,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00843,Sales,Germany,Junior,MGR_060,5.8,Commercial,56447,0,0.178,Low,0.257,Positive,5,synthetic_demo,80,High,0.1,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00844,Operations,India,Senior,MGR_008,5.5,Operations,148885,0,0.11,Low,0.147,Neutral,10,synthetic_demo,60,Medium,0.267,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00845,Sales,Singapore,Mid,MGR_086,8.7,Tech,97410,0,0.101,Low,0.292,Positive,8,synthetic_demo,73,High,0.022,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00846,Operations,Poland,Mid,MGR_030,0.9,Operations,70196,0,0.167,Low,0.368,Positive,4,synthetic_demo,59,Medium,0.065,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00847,Finance,US,Senior,MGR_054,0.5,Operations,155301,0,0.232,Low,0.086,Neutral,8,synthetic_demo,67,Medium,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00848,Finance,Singapore,Senior,MGR_074,6.9,Commercial,133531,0,0.073,Low,0.374,Positive,6,synthetic_demo,76,High,-0.052,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00849,Sales,Germany,Junior,MGR_092,4.9,Commercial,56326,0,0.19,Low,-0.21,Negative,2,synthetic_demo,66,Medium,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00850,Engineering,Poland,Mid,MGR_074,10.5,Operations,71250,1,0.224,Low,0.117,Neutral,4,synthetic_demo,56,Medium,-0.052,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00851,Marketing,Poland,Junior,MGR_023,0.2,Commercial,48466,1,0.466,Medium,-0.749,Negative,10,synthetic_demo,39,Low,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00852,Sales,India,Senior,MGR_006,0.3,Tech,134670,0,0.264,Low,-0.167,Neutral,4,synthetic_demo,53,Medium,0.026,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00853,HR,US,Leader,MGR_026,2.8,Commercial,255028,0,0.112,Low,0.27,Positive,8,synthetic_demo,62,Medium,-0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00854,Marketing,India,Senior,MGR_041,7.1,Commercial,112582,0,0.172,Low,-0.145,Neutral,5,synthetic_demo,49,Medium,0.137,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00855,Marketing,US,Junior,MGR_051,8.8,Operations,58915,0,0.217,Low,0.024,Neutral,7,synthetic_demo,59,Medium,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00856,Finance,UK,Senior,MGR_059,0.3,Operations,119235,0,0.252,Low,-0.023,Neutral,8,synthetic_demo,49,Medium,0.013,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00857,Engineering,Singapore,Mid,MGR_054,1.6,Operations,80307,0,0.174,Low,-0.255,Negative,6,synthetic_demo,51,Medium,0.048,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00858,Engineering,Germany,Junior,MGR_076,4.1,Operations,48811,0,0.05,Low,0.523,Positive,8,synthetic_demo,76,High,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00859,Finance,US,Leader,MGR_100,1.7,Operations,190746,0,0.15,Low,0.03,Neutral,10,synthetic_demo,50,Medium,0.018,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00860,Engineering,UK,Senior,MGR_053,3.0,Commercial,127989,0,0.157,Low,0.142,Neutral,7,synthetic_demo,60,Medium,0.116,6,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00861,Operations,Germany,Mid,MGR_078,3.8,Operations,106405,0,0.182,Low,0.291,Positive,5,synthetic_demo,70,High,0.189,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00862,HR,US,Junior,MGR_019,1.9,Commercial,48977,1,0.222,Low,-0.03,Neutral,6,synthetic_demo,47,Medium,0.063,13,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00863,Finance,Poland,Mid,MGR_005,0.3,Commercial,118274,1,0.3,Low,-0.17,Neutral,10,synthetic_demo,49,Medium,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00864,HR,UK,Mid,MGR_096,0.1,Tech,92702,0,0.265,Low,-0.066,Neutral,5,synthetic_demo,64,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00865,HR,UK,Senior,MGR_044,0.0,Tech,151555,0,0.142,Low,0.116,Neutral,9,synthetic_demo,70,High,-0.041,20,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00866,Operations,UK,Junior,MGR_090,1.3,Commercial,68766,1,0.209,Low,0.059,Neutral,4,synthetic_demo,64,Medium,-0.06,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00867,Marketing,US,Leader,MGR_018,0.1,Tech,222874,0,0.351,Medium,-0.578,Negative,9,synthetic_demo,35,Low,-0.104,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00868,Operations,Singapore,Mid,MGR_035,2.5,Commercial,89897,0,0.252,Low,-0.156,Neutral,4,synthetic_demo,52,Medium,-0.164,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00869,Marketing,Germany,Mid,MGR_025,3.5,Tech,76080,0,0.225,Low,-0.279,Negative,5,synthetic_demo,70,High,-0.092,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00870,HR,India,Leader,MGR_095,7.6,Commercial,251493,1,0.143,Low,0.246,Positive,5,synthetic_demo,69,Medium,-0.018,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00871,HR,Poland,Senior,MGR_066,1.9,Tech,126710,0,0.113,Low,0.218,Positive,3,synthetic_demo,83,High,-0.059,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00872,Sales,US,Mid,MGR_052,2.0,Operations,74541,0,0.097,Low,0.475,Positive,9,synthetic_demo,68,Medium,0.115,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00873,Sales,Poland,Senior,MGR_023,5.4,Tech,169244,1,0.202,Low,0.102,Neutral,9,synthetic_demo,63,Medium,-0.192,10,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00874,Sales,India,Senior,MGR_005,1.2,Tech,137100,0,0.317,Low,-0.291,Negative,6,synthetic_demo,42,Medium,-0.063,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00875,HR,US,Leader,MGR_026,0.3,Operations,199172,0,0.307,Low,-0.555,Negative,4,synthetic_demo,52,Medium,-0.081,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00876,Operations,UK,Senior,MGR_051,1.1,Operations,155801,1,0.16,Low,0.259,Positive,12,synthetic_demo,65,Medium,-0.005,9,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00877,Marketing,US,Mid,MGR_048,5.4,Tech,78727,0,0.208,Low,-0.056,Neutral,7,synthetic_demo,51,Medium,0.02,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00878,HR,Poland,Mid,MGR_076,4.2,Commercial,97194,0,0.375,Medium,-0.687,Negative,7,synthetic_demo,44,Medium,-0.0,15,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00879,Finance,UK,Mid,MGR_096,0.3,Commercial,89801,0,0.37,Medium,-0.175,Neutral,8,synthetic_demo,48,Medium,0.051,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00880,Marketing,US,Junior,MGR_007,1.7,Commercial,54941,1,0.054,Low,0.347,Positive,6,synthetic_demo,64,Medium,0.066,16,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00881,Sales,Poland,Senior,MGR_029,4.3,Tech,150663,0,0.27,Low,-0.18,Neutral,4,synthetic_demo,56,Medium,0.157,8,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00882,Marketing,India,Mid,MGR_084,0.8,Commercial,76852,0,0.117,Low,0.76,Positive,6,synthetic_demo,82,High,0.061,7,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00883,HR,Poland,Junior,MGR_002,4.8,Operations,54053,0,0.177,Low,0.158,Neutral,4,synthetic_demo,70,High,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00884,HR,India,Mid,MGR_002,0.2,Operations,93651,0,0.288,Low,-0.199,Neutral,10,synthetic_demo,60,Medium,-0.136,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00885,Sales,UK,Mid,MGR_092,1.0,Commercial,83708,1,0.14,Low,0.427,Positive,7,synthetic_demo,63,Medium,-0.071,12,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00886,Marketing,Singapore,Junior,MGR_045,0.4,Commercial,52549,0,0.095,Low,0.022,Neutral,4,synthetic_demo,55,Medium,-0.004,11,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00887,HR,UK,Junior,MGR_087,1.5,Commercial,49619,0,0.134,Low,0.513,Positive,8,synthetic_demo,58,Medium,0.014,14,synthetic_demo_v2,Simulated for demonstration purposes only
EMP_00888,Finance,Poland,Mid,MGR_001,2.0,Tech,75288,0,0.178,Low,0.022,Neutral,7,synthetic_demo,66,Medium,-0.046,11,synthetic_demo_v2,Simulated for demonstration purposes only
